Timestamp,Campaign,Split,FT-1004.PV_kgh,TT-1006.PV_C,FRC-1004.PV,PT-1004.PV_kPa,PT-1100.PV_kPa,AT-1100.PV_kgm3,TT-1100.PV_C,FT-1002.PV_kgh,FT-1001.PV_kgh,FT-1300.PV_kgh,FT-1201.PV_kgh,FC-1002_saturated,n_benzene_kmolh_r0,n_propene_kmolh,n_propane_kmolh,n_benzene_kmolh_r1,n_cumene_in_kmolh_r1,X_propene_r0,X_propene_r1,X_benzene_r0,X_benzene_r1,FT-1002_check_kgh,FT-1002_diff_pct,Cumene_predicted_kgh,Cumene_in_product_kgh,Cumene_balance_diff_pct,dT_adiabatic_C
2025-10-16 22:06:00+00:00,10/16,학습,3000.128,339.162,5.0,2570.36,2516.518,37.446,423.495,15000.15,4420.216,9976.489,4139.754,0,192.03277219484096,67.5675670549858,3.5561877397360933,182.34677999687156,1.2703108301805253,0.5348301722723416,0.5239404274931888,0.18818232489699951,0.19414315935862056,15000.640000000001,0.0032666340003373344,4343.543709376422,4112.7553466303,5.611526660228259,84.33300000000003
2025-10-16 22:07:00+00:00,10/16,학습,3000.145,339.229,5.0,2570.297,2516.452,37.447,423.906,15000.19,4442.085,9965.136,4171.324,0,192.03386033412278,67.56794992153014,3.556207890606848,182.4836263547485,1.268865247585783,0.5372560896463429,0.5263160014493604,0.18903589448808666,0.1948782690217784,15000.725,0.0035666214894601632,4363.270160573155,4144.119453360583,5.288233355215108,84.67700000000002
2025-10-16 22:08:00+00:00,10/16,학습,3000.165,339.29,5.0,2570.226,2516.379,37.449,424.27,15000.227,4463.588,9952.957,4199.949,0,192.03514049798378,67.56840035275876,3.556231597513618,182.60537499270558,1.2673144900396394,0.5395023115022888,0.5285189116781843,0.18982623742870722,0.19556476593146524,15000.825,0.0039866063360238235,4381.541829381315,4172.557766795944,5.0085361129906545,84.97999999999996
2025-10-16 22:09:00+00:00,10/16,학습,3000.184,339.346,5.0,2570.149,2516.3,37.45,424.591,15000.259,4484.76,9940.193,4226.193,0,192.0363566536517,67.56882826242598,3.55625411907505,182.715511945292,1.2656892441804573,0.541441855294251,0.5304258653717192,0.19050867435716304,0.1961533195604188,15000.920000000002,0.0044065905795485074,4397.321588115941,4198.630608640404,4.732280545629552,85.245
2025-10-16 22:10:00+00:00,10/16,학습,3000.2,339.398,5.0,2570.068,2516.217,37.452,424.876,15000.283,4505.633,9926.829,4250.144,0,192.03738078474046,67.56918860740888,3.5562730846004658,182.81425777922564,1.2639876000514925,0.5432602906925227,0.5322159441789773,0.1911484987699628,0.19671003754820943,15001.0,0.004779909819038434,4412.113546147025,4222.425404975438,4.492397685654085,85.47799999999995
2025-10-16 22:11:00+00:00,10/16,학습,3000.212,339.445,5.0,2569.982,2516.13,37.453,425.128,15000.3,4526.236,9912.978,4271.927,0,192.03814888305703,67.56945886614606,3.5562873087445284,182.90340818776622,1.2622239459935538,0.5448260911857361,0.5337615065151267,0.19169943249138297,0.19718591641431388,15001.06,0.005066565335361415,4424.847965324214,4244.066340575873,4.259632395939658,85.68299999999999
2025-10-16 22:12:00+00:00,10/16,학습,3000.221,339.488,5.0,2569.894,2516.041,37.455,425.352,15000.311,4546.591,9898.822,4291.724,0,192.03872495679448,67.56966156019894,3.556297976852575,182.9855390470048,1.2604214561484757,0.5463133327217676,0.5352311143564206,0.19222272490165343,0.1976406739128244,15001.105,0.00529322358716342,4436.940024311679,4263.73422847386,4.06230282087295,85.86399999999998
2025-10-16 22:13:00+00:00,10/16,학습,3000.226,339.528,5.0,2569.805,2515.951,37.456,425.55,15000.315,4566.713,9884.569,4309.747,0,192.03904499775973,67.5697741680061,3.5563039035792676,183.06346437013937,1.2586066152497823,0.5475836921094367,0.536490788500557,0.19266970638366407,0.19802182563803386,15001.130000000001,0.005433219235732778,4447.264790527242,4281.639686047503,3.8682634837176613,86.02199999999999
2025-10-16 22:14:00+00:00,10/16,학습,3000.228,339.564,5.0,2569.715,2515.861,37.458,425.726,15000.314,4586.611,9870.424,4326.212,0,192.0391730141458,67.56981921112897,3.5563062742699447,183.13988354339295,1.2568055260396502,0.5488066289380411,0.5377049549314161,0.19310000203177832,0.19838729768022062,15001.139999999998,0.005506551396172729,4457.199985786556,4297.997304587703,3.704113100045895,86.16199999999998
2025-10-16 22:15:00+00:00,10/16,학습,3000.227,339.598,5.0,2569.627,2515.773,37.459,425.882,15000.309,4606.283,9856.572,4341.328,0,192.03910900595275,67.56979668956753,3.5563050889246055,183.21710302067333,1.2550417446512616,0.5498425934950152,0.5387384407982256,0.19346451067199577,0.19868476421376033,15001.134999999998,0.005506553231664177,4465.612209888454,4313.014721037972,3.538070206580661,86.28399999999999
2025-10-16 22:16:00+00:00,10/16,학습,3000.223,339.629,5.0,2569.54,2515.686,37.461,426.02,15000.3,4625.726,9843.165,4355.287,0,192.03885297318058,67.5697066033218,3.5563003475432517,183.29700046567092,1.2533346253129625,0.5508522366434643,0.5397472577444793,0.19381975801001375,0.19896977993686496,15001.115,0.005433224668843353,4473.806182520206,4326.882683212441,3.3955970167114122,86.39099999999996
2025-10-16 22:17:00+00:00,10/16,학습,3000.217,339.657,5.0,2569.456,2515.602,37.462,426.142,15000.287,4644.928,9830.322,4368.259,0,192.0384689240223,67.56957147395322,3.556293235471221,183.38092233874954,1.2516993203482591,0.55169602055501,0.5405960920215932,0.19411664705333517,0.19919109257677822,15001.085000000001,0.0053198982126187585,4480.650104418264,4339.770082404879,3.2462554314701575,86.48500000000001
2025-10-16 22:18:00+00:00,10/16,학습,3000.209,339.683,5.0,2569.375,2515.521,37.464,426.25,15000.271,4663.876,9818.127,4380.391,0,192.03795685847788,67.56939130146176,3.5562837527085125,183.46976109862652,1.2501465255149211,0.5525332340323702,0.5414396518589577,0.19441122426077914,0.19940478192980554,15001.044999999998,0.005159906777668307,4487.437645209734,4351.822959910479,3.116273031981174,86.56700000000001
2025-10-16 22:19:00+00:00,10/16,학습,3000.2,339.707,5.0,2569.297,2515.444,37.465,426.345,15000.253,4682.557,9806.631,4391.804,0,192.03738078474046,67.56918860740888,3.5562730846004658,183.56399321544006,1.2486827346658804,0.5532200810930779,0.5421382957707713,0.19465289438979125,0.1995589882120371,15001.0,0.004979916005412634,4493.002443966259,4363.161526591275,2.9758448451580146,86.63800000000003
2025-10-16 22:20:00+00:00,10/16,학습,3000.188,339.729,5.0,2569.224,2515.371,37.466,426.43,15000.232,4700.953,9795.854,4402.601,0,192.0366126864239,67.5689183486717,3.556258860456404,183.66364037398554,1.2473104944101296,0.5538471610238902,0.5427799740141346,0.19487353519390882,0.19968598940310417,15000.940000000002,0.00471992699847814,4498.077311409794,4373.888110701723,2.8393319071014433,86.70100000000002
2025-10-16 22:21:00+00:00,10/16,학습,3000.176,339.749,5.0,2569.156,2515.304,37.467,426.505,15000.209,4719.05,9785.796,4412.863,0,192.03584458810727,67.56864808993451,3.556244636312342,183.76852335132241,1.2460298047476688,0.5544121322009128,0.543362307398137,0.1950723227625686,0.19978533790430733,15000.879999999997,0.00447327100573491,4502.647723035311,4384.083183975914,2.704431783884889,86.75599999999997
2025-10-16 22:22:00+00:00,10/16,학습,3000.162,339.768,5.0,2569.093,2515.241,37.468,426.573,15000.184,4736.834,9776.435,4422.655,0,192.0349484734046,67.56833278807447,3.556228041477602,183.8781855987908,1.2448378644086053,0.5549338593423956,0.543903541247431,0.19525589472902846,0.199864140272767,15000.81,0.0041732821410737616,4506.863889324049,4393.811322496754,2.5729954822696737,86.805
